0,1,2,3,4,5,6,7,8,9
26,9,40,1,0,5,12,0,1,5
35,9,70,1,0,4,12,0,1,5
25,9,40,1,0,5,13,0,1,5
27,10,40,8,15,0,8,0,1,5
52,11,40,7,6,0,1,0,1,5
43,13,50,8,5,5,14,0,0,5
37,9,40,1,0,5,13,0,1,5
58,9,40,1,0,5,9,0,0,5
25,12,45,1,8,5,5,0,1,5
54,14,40,1,2,0,8,0,1,5
42,10,60,2,15,0,4,0,1,5
44,9,45,1,0,5,13,4,0,9
61,3,40,1,10,0,5,0,1,3
29,9,40,1,0,0,5,1,1,5
34,10,40,1,15,0,5,0,1,5
24,10,40,4,15,5,8,0,0,30
40,12,42,1,8,0,10,0,1,5
42,15,60,5,4,0,14,0,1,40
50,9,40,1,0,5,13,0,1,5
49,9,40,1,0,0,13,0,1,5
38,9,40,1,0,4,13,0,1,5
41,9,45,1,0,0,9,3,1,5
70,10,5,5,15,5,7,0,1,5
51,10,40,1,15,0,5,0,1,5
24,13,40,1,5,5,14,0,0,5
57,9,48,8,0,0,5,0,1,5
22,10,20,1,15,5,9,0,0,5
31,10,40,1,15,0,5,0,1,5
28,10,40,1,15,0,10,0,0,5
45,9,50,8,0,0,7,0,1,5
39,9,40,1,0,0,5,0,1,5
26,10,40,1,15,5,11,0,0,5
38,9,40,1,0,0,5,3,1,5
19,9,20,1,0,5,3,0,1,5
36,9,40,2,0,0,4,0,1,5
30,9,44,1,0,0,13,0,1,5
28,14,40,1,2,0,14,0,1,5
53,5,40,1,7,5,5,3,1,17
32,13,38,1,5,5,14,0,1,5
47,14,40,1,2,4,14,0,0,5
36,10,56,1,15,0,5,0,1,5
21,7,38,1,3,5,11,0,0,5
25,13,40,4,5,0,1,0,1,5
37,9,40,1,0,4,1,0,0,5
31,9,30,1,0,4,8,0,0,5
43,9,50,1,0,0,2,0,1,5
56,10,35,1,15,0,9,0,1,5
35,13,40,1,5,0,7,4,1,35
59,4,38,1,1,6,8,3,0,5
47,14,40,1,2,4,14,0,0,5
44,13,55,1,5,0,14,0,1,5
64,10,40,1,15,0,8,0,1,5
26,9,45,1,0,0,5,0,1,5
53,13,40,1,5,0,7,0,1,5
50,13,40,1,5,0,5,0,1,35
30,9,20,2,0,0,4,0,0,5
46,9,44,1,0,4,9,0,0,5
45,9,50,5,0,0,11,0,1,5
44,9,40,6,0,5,9,0,0,5
23,9,40,1,0,5,13,3,0,5
33,10,38,1,15,4,9,3,0,5
34,9,35,1,0,4,11,0,0,5
38,11,40,1,6,4,9,0,0,5
62,13,35,1,5,0,7,0,1,5
21,10,40,1,15,5,11,0,1,5
41,9,8,1,0,0,5,0,1,5
35,9,40,1,0,5,3,0,1,31
62,10,45,7,15,4,8,0,1,5
53,9,40,1,0,0,5,0,1,5
69,10,16,4,15,0,2,0,1,5
19,10,16,8,15,5,11,0,0,5
47,13,40,1,5,0,7,0,1,5
52,10,90,5,15,0,11,0,1,5
54,9,40,1,0,0,5,0,1,5
58,9,10,2,0,0,4,0,1,5
30,9,73,1,0,0,2,0,1,5
39,9,25,1,0,0,9,0,0,5
64,13,40,1,5,0,11,0,1,5
32,9,40,1,0,5,5,0,1,5
51,9,40,1,0,0,14,0,1,5
57,13,40,1,5,5,11,0,1,5
25,9,40,1,0,5,13,0,1,5
39,10,25,1,15,5,8,0,0,5
49,9,16,1,0,4,9,0,0,5
28,13,55,1,5,5,14,0,1,5
40,10,40,1,15,5,5,3,1,5
24,9,50,1,0,0,13,0,1,5
20,9,40,2,0,5,4,0,1,5
50,6,8,1,11,0,8,0,1,3
24,13,40,2,5,5,4,0,0,5
35,9,40,1,0,0,7,0,1,5
33,13,46,7,5,5,14,0,0,5
54,13,40,6,5,4,7,0,1,5
35,9,45,7,0,0,2,0,1,5
31,9,40,7,0,0,1,0,1,5
47,10,40,5,15,0,12,0,1,5
48,9,20,1,0,4,11,0,0,5
35,13,40,1,5,0,7,0,1,5
20,10,10,2,15,5,4,0,0,5
36,1,40,1,13,5,13,3,1,39
30,13,55,1,5,5,7,0,0,5
39,10,55,1,15,0,5,0,1,5
25,10,40,1,15,5,3,1,1,5
40,9,35,1,0,4,8,0,0,5
25,9,40,5,0,0,7,0,1,5
33,9,40,1,0,0,13,0,0,23
53,10,40,6,15,4,3,0,1,5
18,7,10,1,3,5,8,0,1,5
41,9,40,1,0,5,13,3,1,5
25,13,50,1,5,0,14,0,1,5
66,4,50,8,1,2,12,0,1,5
27,9,40,1,0,0,5,0,1,5
28,9,40,1,0,6,11,3,0,5
23,9,40,1,0,5,3,3,1,5
29,6,80,8,11,4,5,0,1,5
26,10,40,1,15,0,7,0,0,5
26,9,42,1,0,5,3,0,1,5
26,5,35,1,7,5,8,0,1,5
38,9,40,1,0,0,5,0,1,5
36,3,40,1,10,0,5,0,1,23
32,9,40,6,0,5,9,0,1,5
57,9,50,8,0,0,5,0,1,5
31,10,40,1,15,4,9,0,0,5
38,13,38,1,5,5,7,0,0,5
39,9,40,1,0,4,8,2,0,28
18,7,20,1,3,5,8,0,0,5
75,10,8,2,15,0,4,0,1,5
28,9,40,1,0,5,8,3,1,5
41,14,55,8,2,5,7,0,0,5
39,5,40,6,7,0,13,0,1,5
31,10,40,6,15,5,10,0,1,5
38,9,38,4,0,4,9,0,0,5
43,10,38,4,15,4,7,3,0,35
27,9,40,1,0,0,5,0,1,5
46,13,36,1,5,6,14,3,0,5
20,9,40,1,0,5,9,0,0,5
42,10,20,1,15,4,14,0,0,5
69,9,40,1,0,2,7,0,0,5
47,11,35,6,6,0,9,0,0,5
49,9,40,4,0,0,5,0,1,27
20,10,30,1,15,5,7,0,0,5
52,3,15,1,10,0,11,0,0,3
33,3,59,1,10,0,8,0,1,23
18,7,6,1,3,5,8,0,0,5
55,9,55,8,0,6,12,0,0,5
61,4,40,1,1,0,12,3,1,5
39,13,45,1,5,4,7,0,1,5
30,10,40,1,15,0,5,0,1,5
61,9,40,1,0,4,9,3,0,5
36,12,15,1,8,0,11,0,0,5
34,10,50,1,15,0,5,0,1,5
38,11,36,1,6,0,10,0,0,5
27,9,40,7,0,0,3,0,1,5
32,7,40,8,3,6,3,0,0,25
60,13,60,7,5,2,14,0,0,5
23,13,40,1,5,5,7,0,1,5
22,9,50,1,0,5,5,0,1,5
25,9,35,1,0,5,11,0,1,5
29,13,48,1,5,0,13,0,1,5
90,9,30,6,0,0,5,0,1,5
37,9,40,7,0,4,9,0,0,5
32,9,38,1,0,5,5,3,1,5
18,9,40,1,0,3,8,3,1,17
35,10,65,1,15,5,8,0,0,5
43,13,45,1,5,0,7,0,1,5
28,9,65,5,0,5,7,0,1,5
51,5,40,1,7,0,12,0,1,23
31,10,42,1,15,5,5,0,1,23
57,13,40,1,5,0,7,0,1,5
71,10,14,2,15,2,4,0,0,30
28,6,40,1,11,4,13,0,0,5
28,6,80,2,11,6,4,0,1,5
25,9,95,1,0,5,3,0,1,5
49,12,30,8,8,0,5,0,1,36
52,5,40,1,7,0,3,0,1,5
23,13,40,1,5,5,14,0,1,35
32,3,40,1,10,3,5,0,1,3
31,10,50,1,15,5,11,4,0,5
30,9,50,1,0,5,5,0,1,5
24,9,60,1,0,0,5,0,1,5
45,12,66,1,8,0,5,0,1,15
30,9,40,1,0,0,13,0,1,5
42,9,25,4,0,4,9,3,0,5
49,9,40,1,0,0,12,0,1,5
20,9,30,1,0,5,8,0,1,5
25,13,40,1,5,5,9,0,0,5
41,5,55,1,7,0,8,0,1,26
55,9,40,1,0,4,11,3,0,5
25,13,40,4,5,5,1,3,0,5
32,9,40,1,0,0,7,0,1,5
29,10,40,6,15,5,9,0,1,5
37,9,40,1,0,4,8,3,0,35
52,4,40,1,1,2,8,0,0,5
19,10,15,1,15,5,9,0,0,5
21,10,24,2,15,5,4,0,1,5
43,12,40,1,8,4,5,0,1,5
39,10,40,4,15,0,9,0,1,35
40,10,40,5,15,0,2,0,1,5
54,2,40,1,14,6,6,0,0,23
35,13,40,1,5,4,11,0,1,5
35,10,40,1,15,0,14,0,1,5
57,16,40,1,12,0,14,4,1,13
26,13,40,1,5,5,8,0,0,5
55,13,15,8,5,2,11,0,0,5
51,13,40,1,5,6,9,0,0,5
35,12,30,1,8,5,2,3,1,17
31,9,40,1,0,0,3,0,1,5
17,7,8,1,3,5,9,0,0,5
38,9,40,1,0,0,13,0,0,5
29,9,45,1,0,0,5,0,1,5
39,11,40,1,6,4,11,0,0,5
42,10,40,1,15,0,14,0,1,5
46,14,50,7,2,0,7,0,1,5
73,4,25,1,1,0,3,0,1,5
28,9,70,1,0,5,11,0,0,5
38,15,40,1,4,5,7,0,1,5
19,9,35,1,0,5,11,0,1,5
60,11,40,7,6,4,14,0,1,5
24,10,40,1,15,5,13,0,1,5
52,7,40,1,3,0,13,0,1,5
36,13,45,1,5,4,7,0,0,5
26,14,40,7,2,5,14,0,0,30
28,13,16,4,5,5,14,0,1,5
38,13,50,5,5,0,5,0,1,5
47,14,50,1,2,0,7,0,1,5
50,13,40,1,5,4,7,0,0,5
27,9,40,1,0,0,11,0,1,5
47,10,40,1,15,2,14,0,0,5
49,9,40,1,0,4,13,3,1,5
68,10,48,2,15,0,4,0,1,5
63,9,40,1,0,4,7,0,0,5
36,9,70,1,0,0,2,0,1,5
42,10,35,1,15,4,9,0,0,5
28,14,45,1,2,5,7,3,0,5
68,9,8,2,0,0,4,0,0,5
38,9,22,1,0,0,9,0,0,5
49,10,40,1,15,0,14,0,1,5
59,9,40,1,0,4,13,0,0,5
25,13,40,1,5,0,11,0,1,5
26,12,36,1,8,5,14,0,0,5
59,10,48,1,15,4,14,0,0,5
34,10,45,1,15,0,5,0,1,5
34,14,43,1,2,0,14,4,1,34
67,9,24,1,0,2,8,0,0,5
45,11,44,1,6,4,7,0,0,5
64,4,40,1,1,0,5,3,1,5
51,14,38,1,2,0,14,0,1,30
31,13,55,1,5,0,11,0,1,5
42,13,45,5,5,0,7,0,1,5
65,3,40,1,10,0,8,4,1,5
23,10,20,1,15,5,9,0,1,5
31,10,45,1,15,0,5,0,1,5
33,6,40,1,11,4,13,0,0,5
17,7,35,7,3,5,5,0,1,5
63,14,46,1,2,0,3,0,1,5
48,9,60,1,0,0,13,0,1,5
45,12,40,7,8,0,3,0,1,5
17,6,10,1,11,5,3,0,1,5
26,9,40,7,0,0,5,0,1,5
38,10,40,6,15,4,10,3,0,5
29,9,40,1,0,0,7,0,0,26
44,10,32,1,15,2,9,0,0,5
43,14,40,6,2,0,5,0,1,5
39,13,40,4,5,0,7,0,1,5
43,9,40,1,0,5,8,3,1,12
23,9,45,1,0,5,9,0,0,5
19,9,40,1,0,5,8,4,0,5
49,5,40,8,7,0,5,0,1,30
32,9,50,1,0,0,2,0,1,5
25,3,25,2,10,5,4,0,0,3
44,10,40,1,15,4,3,0,1,5
63,4,40,1,1,0,11,0,1,5
42,9,60,7,0,6,8,3,0,35
21,10,40,1,15,5,11,0,1,36
32,10,40,1,15,0,5,0,1,5
24,9,50,8,0,6,8,0,0,5
50,9,40,4,0,0,2,0,1,39
26,13,80,5,5,0,11,0,1,5
35,9,35,1,0,0,7,0,1,5
31,13,44,1,5,0,5,0,1,5
24,2,66,1,14,5,12,2,1,23
40,9,56,1,0,0,5,0,1,5
31,13,55,1,5,5,7,0,1,5
43,9,40,1,0,5,3,0,1,0
44,9,35,1,0,0,11,0,1,5
40,13,40,1,5,5,14,0,0,5
75,3,25,2,10,0,4,0,1,5
51,3,40,8,10,0,5,0,1,5
39,13,40,4,5,0,14,0,1,5
40,10,35,8,15,5,13,0,1,5
33,9,40,1,0,0,5,0,1,5
38,10,60,7,15,0,1,0,1,5
29,11,50,1,6,4,3,0,1,5
37,10,37,1,15,4,9,3,0,5
19,9,40,1,0,5,13,0,1,5
46,9,40,7,0,0,13,3,1,5
46,12,40,1,8,0,7,0,1,5
37,10,30,1,15,5,1,3,1,5
34,10,40,1,15,6,9,3,0,35
38,10,43,1,15,4,9,0,0,5
26,9,40,1,0,0,5,0,1,5
34,13,35,1,5,5,8,0,0,5
57,13,40,1,5,0,14,0,1,5
33,7,65,1,3,5,5,0,1,5
26,10,40,7,15,5,1,0,1,5
20,9,84,1,0,5,11,0,0,5
61,10,6,1,15,0,8,0,1,5
36,16,45,8,12,0,14,0,1,35
17,10,16,1,15,5,5,0,1,5
40,10,40,1,15,0,13,2,1,5
18,7,16,1,3,5,8,0,1,5
21,12,32,1,8,5,11,0,0,5
41,9,40,1,0,5,8,0,1,31
46,7,40,1,3,6,13,0,0,5
55,9,40,6,0,0,7,0,1,5
27,12,52,1,8,5,11,0,1,5
39,9,42,1,0,0,8,0,1,5
36,9,48,1,0,5,2,3,1,5
27,13,40,1,5,5,11,0,1,5
30,13,40,7,5,0,14,0,1,5
42,9,47,1,0,4,11,0,1,5
23,13,20,1,5,5,8,0,0,5
41,10,50,8,15,0,5,0,1,5
49,9,46,1,0,0,5,0,1,5
46,11,60,6,6,4,5,1,0,5
54,9,40,1,0,0,5,0,1,29
45,15,50,8,4,0,14,4,1,34
22,10,40,1,15,5,11,0,0,5
31,9,40,1,0,5,12,0,1,16
27,9,30,1,0,4,8,0,1,5
34,9,40,1,0,0,5,0,1,5
46,7,30,1,3,5,2,0,1,5
47,13,60,1,5,0,11,0,1,5
36,11,40,4,6,0,8,4,1,5
22,9,40,1,0,5,3,0,1,5
43,10,30,1,15,4,8,0,1,5
54,10,50,1,15,2,14,0,1,5
24,5,40,1,7,5,13,3,0,28
29,15,55,1,4,5,14,4,1,5
40,10,38,4,15,4,9,0,0,5
18,7,20,1,3,5,8,0,1,5
31,13,50,1,5,5,9,0,1,5
32,14,40,1,2,5,9,3,0,5
48,14,40,1,2,0,7,0,1,5
24,10,35,1,15,0,5,0,1,5
24,12,22,1,8,4,8,0,0,5
24,11,40,1,6,0,5,0,1,32
37,10,40,1,15,4,10,0,0,5
33,10,60,1,15,0,5,0,1,5
19,10,25,1,15,5,11,0,1,5
45,13,40,1,5,0,7,0,0,5
54,14,40,7,2,4,14,0,0,5
22,10,22,1,15,3,11,2,0,28
20,9,40,1,0,5,8,0,1,5
36,5,40,1,7,0,3,0,1,5
49,9,40,2,0,0,4,0,1,5
58,4,40,8,1,0,2,0,1,5
20,10,40,2,15,5,4,0,0,35
34,13,40,5,5,4,11,0,0,5
38,11,40,7,6,4,7,0,1,5
32,7,40,1,3,5,5,4,1,34
35,9,60,5,0,0,7,0,1,5
51,12,60,5,8,0,11,0,1,5
33,10,45,1,15,5,7,0,1,5
71,14,15,1,2,4,14,0,0,18
48,14,40,1,2,0,14,0,1,5
53,9,50,8,0,0,11,0,1,5
40,11,40,1,6,0,9,0,1,5
64,9,5,8,0,0,11,0,1,5
42,9,48,6,0,0,9,0,1,5
25,9,40,1,0,0,5,0,1,5
66,10,50,1,15,2,11,0,0,5
59,14,40,6,2,5,14,0,0,35
42,10,55,8,15,0,7,0,1,5
24,9,40,1,0,5,12,0,1,5
19,9,25,1,0,5,3,0,0,5
26,10,24,1,15,5,11,0,0,5
22,9,30,1,0,5,8,3,1,5
33,10,40,1,15,0,11,0,1,5
63,7,12,1,3,5,12,0,1,5
20,10,30,1,15,5,3,0,1,5
33,3,40,1,10,3,5,0,1,23
56,9,40,1,0,0,5,0,1,5
70,11,24,8,6,0,12,0,1,5
42,9,40,1,0,0,10,0,1,5
25,13,40,7,5,5,14,3,0,5
28,10,40,1,15,0,13,0,1,5
36,6,40,1,11,5,2,3,0,5
37,14,40,1,2,0,7,0,1,5
38,9,60,1,0,0,9,0,1,5
52,9,35,4,0,6,8,0,0,5
49,9,40,1,0,2,9,0,0,5
30,9,40,1,0,0,2,0,1,5
70,15,35,5,4,0,14,0,1,5
25,13,40,1,5,2,7,0,0,5
59,9,40,1,0,0,13,0,0,22
22,10,40,1,15,5,5,0,1,5
41,12,50,7,8,6,5,0,1,5
62,9,45,1,0,0,7,0,1,5
54,9,40,1,0,5,9,0,0,5
38,9,40,1,0,5,8,3,0,5
36,7,40,1,3,0,13,0,1,5
74,9,30,5,0,0,7,0,1,5
35,3,15,8,10,0,8,0,0,23
41,8,40,1,9,4,9,1,1,5
30,11,40,1,6,0,10,0,0,5
25,9,48,1,0,0,13,0,1,5
48,14,50,1,2,0,7,0,1,5
50,3,15,8,10,5,10,4,0,5
19,9,40,1,0,5,9,0,0,5
51,10,40,1,15,0,11,0,1,5
39,13,40,1,5,4,9,0,1,5
20,7,40,1,3,5,8,0,0,5
17,7,16,1,3,5,3,0,1,5
42,10,50,1,15,0,11,0,1,5
25,10,25,1,15,5,8,2,0,7
36,9,40,1,0,4,9,0,0,5
65,16,40,1,12,2,14,0,0,5
32,13,70,8,5,0,13,0,1,5
33,13,45,5,5,5,14,0,1,5
32,10,20,4,15,5,10,3,0,5
25,9,40,1,0,0,2,0,1,5
41,10,40,7,15,4,1,0,0,5
44,9,40,1,0,0,5,0,1,5
36,9,52,1,0,4,7,0,1,5
24,7,40,1,3,0,3,2,1,5
17,4,8,1,1,5,11,0,1,5
32,13,30,8,5,4,7,3,0,5
67,7,40,1,3,2,8,0,0,5
21,10,10,2,15,5,4,4,1,10
39,10,40,1,15,0,7,0,1,5
18,10,35,8,15,5,5,0,0,5
50,13,45,8,5,0,5,0,1,5
24,6,15,1,11,5,11,0,0,5
21,10,40,7,15,5,9,0,0,5
24,13,16,1,5,5,9,4,0,5
34,11,40,1,6,5,8,0,1,5
68,6,35,2,11,0,4,0,1,5
49,6,32,8,11,5,5,3,1,5
50,9,40,1,0,4,13,1,0,5
33,12,40,1,8,4,7,0,0,5
18,10,40,1,15,5,9,0,1,5
45,11,55,1,6,4,9,0,0,5
20,9,35,1,0,5,11,0,0,5
64,9,40,7,0,2,9,0,0,5
39,16,45,1,12,5,14,0,1,5
35,9,70,1,0,5,5,0,1,5
21,10,32,1,15,5,8,0,1,5
29,12,45,1,8,5,10,0,1,5
38,13,30,4,5,0,7,3,0,5
45,9,40,1,0,4,8,0,0,5
30,14,50,8,2,4,14,4,1,34
41,10,40,1,15,0,9,0,0,5
37,9,40,1,0,5,5,4,1,8
20,9,30,2,0,5,4,0,0,5
45,9,48,5,0,0,7,0,1,5
20,9,20,6,0,5,9,0,1,5
35,10,40,8,15,0,7,0,1,5
24,13,50,1,5,0,14,0,1,5
19,10,50,1,15,5,2,0,1,5
23,9,35,1,0,5,8,0,1,5
34,13,45,1,5,5,14,0,0,5
23,7,40,2,3,5,4,3,1,5
36,3,50,8,10,0,2,0,1,23
46,9,5,1,0,5,3,0,1,5
38,13,42,7,5,0,7,0,1,5
55,8,40,7,9,2,9,0,0,5
27,10,40,1,15,5,9,4,1,34
48,10,45,1,15,0,5,0,1,5
35,9,50,1,0,4,8,0,0,5
47,9,40,1,0,0,5,0,1,5
32,10,40,1,15,0,11,0,1,5
40,9,46,1,0,0,3,0,1,5
41,10,50,1,15,0,11,0,1,5
47,13,40,6,5,4,14,0,1,5
21,10,25,1,15,5,11,3,0,5
45,14,35,7,2,0,9,0,1,5
33,4,14,1,1,5,8,3,0,37
68,10,25,0,15,3,12,0,0,5
44,15,55,1,4,0,7,0,1,5
49,6,50,1,11,0,13,0,1,5
45,16,40,1,12,0,14,0,1,0
29,4,40,1,1,0,2,0,1,23
46,10,60,1,15,0,7,4,1,35
19,9,25,1,0,5,5,0,1,23
56,6,40,1,11,0,3,0,1,5
55,9,60,8,0,0,5,0,1,5
29,9,50,1,0,5,5,0,1,5
21,9,25,1,0,5,6,0,0,5
38,9,40,1,0,4,5,0,1,35
52,3,50,1,10,5,3,0,1,5
22,9,40,1,0,5,8,0,0,5
20,9,60,1,0,0,9,0,1,5
31,9,50,1,0,5,5,3,1,19
39,9,40,1,0,0,5,0,1,5
55,10,40,1,15,4,10,0,0,5
35,12,40,1,8,6,11,0,1,5
67,9,5,2,0,0,4,0,0,5
61,14,60,1,2,0,7,0,1,5
18,9,30,1,0,5,3,0,1,5
51,13,40,4,5,2,9,0,1,5
37,9,40,8,0,0,13,0,1,5
21,10,25,2,15,5,4,0,0,5
32,10,38,1,15,5,8,0,0,5
48,9,45,1,0,6,5,3,1,5
62,4,53,1,1,0,2,0,1,5
21,10,40,2,15,5,4,0,1,5
28,9,45,1,0,5,2,0,1,5
20,10,15,1,15,5,9,0,0,5
41,13,40,1,5,0,12,0,1,5
29,13,40,1,5,5,9,3,0,5
43,13,37,4,5,0,14,0,1,5
20,10,20,1,15,5,3,0,1,5
29,13,55,1,5,0,7,3,1,5
51,13,40,6,5,2,14,3,0,5
40,11,40,1,6,0,5,0,1,5
26,3,40,1,10,5,2,0,1,23
30,13,40,1,5,5,14,0,0,5
36,9,40,1,0,2,8,0,0,5
42,10,40,1,15,5,10,0,0,5
41,9,40,1,0,0,3,0,1,5
43,13,45,1,5,0,7,0,1,5
20,10,20,1,15,5,3,0,1,5
43,13,40,1,5,4,10,0,1,5
45,10,40,1,15,0,14,0,1,5
39,9,40,1,0,5,12,0,1,5
31,14,45,7,2,0,14,0,1,5
23,10,25,1,15,5,11,4,1,41
38,14,40,4,2,4,9,0,0,5
37,9,45,8,0,0,2,0,1,40
18,9,40,1,0,5,13,0,0,5
41,9,45,8,0,0,7,0,1,23
23,12,20,2,8,0,4,0,1,5
26,13,30,1,5,5,14,0,1,5
37,9,40,1,0,0,5,0,1,5
33,10,40,1,15,0,14,0,1,31
31,13,40,1,5,5,10,0,1,5
27,10,80,1,15,0,7,0,1,5
35,14,40,1,2,0,11,0,1,5
28,10,30,8,15,0,9,0,0,5
59,9,50,1,0,5,9,0,1,32
42,13,40,1,5,0,14,0,1,5
50,9,40,1,0,0,2,0,1,5
27,12,45,2,8,5,4,0,0,5
32,10,40,1,15,4,13,0,0,5
27,9,40,1,0,6,5,3,1,5
43,13,40,1,5,4,13,0,1,5
46,7,40,1,3,4,14,1,1,5
41,10,50,1,15,0,11,0,1,5
20,10,30,1,15,5,11,0,0,5
57,13,40,1,5,0,7,0,1,35
45,4,40,1,1,0,13,3,1,5
23,7,40,1,3,0,3,0,1,23
55,9,50,2,0,0,4,0,1,5
58,10,40,1,15,0,5,0,1,5
38,11,40,1,6,5,7,4,0,5
29,10,50,1,15,5,11,0,1,5
57,9,20,2,0,4,4,4,1,5
26,13,40,7,5,5,14,0,0,5
42,13,40,1,5,0,9,4,1,41
61,9,45,1,0,6,2,4,1,5
43,9,40,1,0,4,13,0,1,5
51,9,56,4,0,0,5,0,1,5
23,9,40,1,0,5,3,0,1,5
24,9,40,1,0,5,13,0,0,5
25,10,38,1,15,5,9,0,1,35
22,10,40,2,15,5,4,0,1,5
38,11,50,1,6,0,5,0,1,5
48,9,16,1,0,0,3,0,0,5
33,9,30,1,0,5,5,0,1,5
46,14,55,1,2,0,7,0,1,35
18,4,40,1,1,5,8,4,0,41
52,9,40,1,0,0,5,0,1,5
28,9,40,1,0,5,14,0,1,5
37,10,30,1,15,5,8,4,1,10
23,10,15,2,15,5,4,0,0,5
45,14,50,7,2,0,14,0,1,5
17,6,16,1,11,5,11,0,0,5
56,14,40,1,2,0,14,0,1,5
38,12,45,5,8,4,7,0,1,5
81,4,10,1,1,0,2,0,1,5
22,10,30,1,15,5,13,0,0,5
43,10,40,4,15,4,9,0,0,5
66,10,50,2,15,0,4,0,1,5
50,9,40,1,0,0,2,0,1,5
31,10,40,1,15,6,3,0,1,5
35,10,40,1,15,4,7,0,0,5
21,10,35,2,15,5,4,0,0,5
36,13,35,1,5,6,8,3,0,5
33,4,40,1,1,0,12,0,1,23
37,9,55,2,0,0,4,0,1,5
50,9,25,1,0,5,3,0,1,5
55,10,40,1,15,0,14,0,1,5
29,9,40,1,0,4,13,0,0,5
24,10,30,1,15,5,8,3,0,12
39,10,40,6,15,4,9,0,1,5
34,13,40,1,5,5,11,0,1,5
29,4,55,1,1,4,5,0,0,5
60,10,32,1,15,0,5,2,1,5
33,14,50,1,2,0,7,0,0,5
58,5,40,1,7,5,3,0,1,3
27,10,40,1,15,6,11,0,1,5
46,10,40,4,15,4,1,1,0,5
63,9,40,1,0,4,1,0,1,5
38,10,40,8,15,4,8,0,0,5
23,10,15,1,15,5,5,0,1,5
31,15,60,1,4,0,14,0,0,5
49,9,40,5,0,0,7,0,1,5
45,16,60,5,12,0,14,0,1,5
42,5,40,1,7,0,2,0,1,5
48,9,40,1,0,0,13,0,1,5
33,9,40,1,0,0,5,0,1,5
24,10,40,1,15,5,9,0,1,5
49,10,50,8,15,0,11,0,1,5
50,9,40,1,0,4,9,0,0,5
19,10,20,1,15,5,8,0,0,5
18,6,28,1,11,5,8,0,0,5
20,9,40,1,0,5,5,0,1,5
42,9,40,1,0,4,2,0,1,5
46,9,40,1,0,0,13,4,1,2
40,9,20,6,0,0,9,0,0,5
54,14,45,1,2,0,7,4,1,5
28,9,45,1,0,0,5,0,1,5
38,10,40,1,15,0,5,0,1,5
28,10,40,1,15,5,6,0,0,5
22,7,40,1,3,5,5,0,1,5
31,13,50,1,5,0,7,0,1,5
27,9,40,1,0,0,5,0,1,5
45,13,42,1,5,0,14,0,1,5
38,13,40,1,5,0,7,0,1,5
75,14,16,1,2,5,1,0,1,5
41,14,60,1,2,4,7,3,0,5
37,13,60,1,5,0,11,0,1,5
47,9,50,1,0,5,7,0,0,40
34,13,45,7,5,0,14,0,1,23
25,9,40,1,0,0,5,0,1,5
52,9,40,1,0,2,9,0,0,5
35,9,40,1,0,5,12,2,1,39
44,8,35,7,9,0,8,0,0,23
27,9,80,7,0,0,7,0,1,5
42,10,33,1,15,5,10,0,1,5
26,5,38,1,7,5,8,0,0,3
23,9,40,1,0,5,14,0,1,30
28,9,40,1,0,5,14,1,0,5
38,9,50,8,0,0,5,0,1,5
28,10,50,1,15,5,5,0,1,5
29,9,40,1,0,5,9,0,0,5
23,13,35,2,5,5,4,4,1,5
30,10,40,1,15,5,7,3,0,5
48,10,40,1,15,0,3,0,1,5
45,10,72,8,15,0,7,4,1,35
38,14,60,1,2,0,7,0,1,40
24,9,40,1,0,5,3,0,1,5
47,16,40,4,12,0,14,0,1,5
22,9,48,1,0,5,8,0,0,35
29,10,40,1,15,5,14,0,0,5
45,12,40,1,8,4,5,0,1,5
24,9,40,1,0,5,5,0,1,5
40,9,40,1,0,0,13,0,1,5
28,5,40,7,7,0,5,3,1,37
46,13,50,6,5,4,14,0,0,5
34,10,4,2,15,0,4,0,0,5
32,10,40,1,15,0,13,0,1,5
20,9,40,1,0,5,11,0,1,5
23,10,35,1,15,5,8,0,1,23
46,9,40,1,0,0,8,0,1,5
21,9,35,1,0,5,11,0,0,5
59,14,40,1,2,0,7,4,1,5
31,10,50,1,15,0,14,0,1,5
48,10,40,1,15,4,7,0,0,5
34,4,40,1,1,0,2,0,1,5
19,10,25,1,15,5,8,0,1,5
20,10,35,1,15,5,11,0,1,5
29,13,50,1,5,5,14,0,1,5
54,10,40,1,15,0,5,0,1,5
36,9,52,1,0,0,5,0,1,5
43,13,50,1,5,5,11,0,1,5
33,14,45,1,2,0,14,0,1,5
33,6,45,1,11,4,8,0,0,5
36,10,40,1,15,0,2,0,1,5
37,11,54,2,6,0,4,0,1,5
64,8,24,2,9,0,4,0,1,5
45,9,60,8,0,0,5,0,1,5
25,13,40,1,5,5,9,0,0,5
28,11,40,1,6,0,13,0,1,5
23,9,40,1,0,5,6,0,1,5
24,9,40,1,0,5,7,0,0,5
58,10,40,8,15,4,14,0,0,5
36,11,40,1,6,4,10,0,0,5
46,10,50,1,15,0,11,0,1,5
23,4,40,2,1,5,4,0,0,23
26,9,40,1,0,5,8,3,1,5
52,3,40,1,10,5,3,0,0,5
19,9,45,1,0,5,8,0,0,5
33,13,60,1,5,0,14,0,1,5
60,9,40,1,0,0,5,0,1,5
39,10,38,1,15,4,7,0,1,5
45,13,45,1,5,4,7,0,1,5
37,10,40,7,15,3,9,3,0,5
